Season,Month,Year,MuncipalityCd,Establishment,LicenseNumber,VGTCount,AmoutPlayed,AmountWon,NetWager,FundsIn,FundsOut,NTI,NTITaxRate,StateShare,MuncipalityShare,NetWagePerMachine
Fall,10,2016,3,Cheers Lounge Inc.,120709222,5,107576.89,102335.74,5241.15,35602,30361.2,5240.8,1572.25,1310.21,262.04,1048.23
Fall,10,2018,2,"FULGENZIS PIZZA & PASTA, INC.",120710239,5,57551.93,52186.58,5365.35,20729,15363.65,5365.35,1609.68,1341.4,268.28,1073.07
Fall,10,2018,2,"Spammys, Inc.",120706742,5,76636.99,71185.94,5451.05,25761,20309.96,5451.04,1635.36,1362.8,272.56,1090.21
Fall,10,2014,2,"The Other Wright, Inc.",120702100,5,81763.79,76306.41,5457.38,25261,19803.53,5457.47,1637.26,1364.38,272.88,1091.476
Fall,10,2016,3,Cafe Coco of Springfield Inc.,150700615,3,72690.21,67225.19,5465.02,24938,19472.78,5465.22,1639.55,1366.29,273.26,1821.673333
Fall,10,2017,2,JACKSONS HANDLEBAR INC.,150703281,4,76132.75,70630.95,5501.8,26731,21229.78,5501.22,1650.42,1375.35,275.07,1375.45
Fall,10,2016,2,L & O Inc.,120711584,5,96643.56,91130.26,5513.3,29110,23596.7,5513.3,1654.02,1378.35,275.67,1102.66
Fall,10,2017,2,"Frankies Brewhaus, Inc.",160700434,5,41201.61,35665.25,5536.36,14012,8475.48,5536.52,1661.02,1384.19,276.83,1107.272
Fall,10,2015,2,"Craft Beer Bar, LLC",140702658,3,43488.43,37912.79,5575.64,16778,11202.36,5575.64,1672.74,1393.95,278.79,1858.546667
Fall,10,2018,2,THE KEG INCORPORATED,130701779,4,93882.42,88286.13,5596.29,26098,20501.71,5596.29,1678.91,1399.09,279.82,1399.0725
Fall,10,2017,2,"RKR Clubs, LLC",120704798,4,83149.69,77530.82,5618.87,27864,22245.13,5618.87,1685.7,1404.75,280.95,1404.7175
Fall,10,2016,2,PAM'sJAILHOUSE INC.,130700211,3,65534.76,59825.33,5709.43,27185,21475.62,5709.38,1712.84,1427.37,285.47,1903.143333
Fall,10,2015,2,"Admiral P, Inc.",120711311,3,53340.92,47627.21,5713.71,21752,16038.29,5713.71,1714.16,1428.47,285.69,1904.57
Fall,10,2018,2,BIG SHOTS S&M INCORPORATED,160703254,5,74352.95,68524,5828.95,23903,18074.2,5828.8,1748.65,1457.21,291.44,1165.79
Fall,10,2016,2,DIRTY SOUTH INC.,120709093,5,84012.49,78163.59,5848.9,31968,26119.51,5848.49,1754.6,1462.16,292.44,1169.78
Fall,10,2018,2,"Lake Pointe Grill, Inc.",120706970,3,42946.08,37093.08,5853,18256,12403.35,5852.65,1755.79,1463.16,292.63,1951
Fall,10,2015,2,Capitol Holdings LTD.,120708868,5,42644.53,36786.59,5857.94,17355,11497.06,5857.94,1757.42,1464.52,292.9,1171.588
Fall,10,2015,2,L & O Inc.,120711584,5,87158.52,81292.17,5866.35,28570,22703.65,5866.35,1759.98,1466.66,293.32,1173.27
Fall,10,2017,2,"Spammys, Inc.",120706742,5,94090.14,88209.67,5880.47,29081,23200.43,5880.57,1764.2,1470.17,294.03,1176.094
Fall,10,2018,2,Dew Chilli Parlors of America LLC,180703020,5,93260.18,87274.04,5986.14,33677,27690.56,5986.44,1795.95,1496.63,299.32,1197.228
Fall,10,2017,2,DIRTY SOUTH INC.,120709093,5,84311.61,78294.18,6017.43,30406,24388.54,6017.46,1805.29,1504.4,300.89,1203.486
Fall,10,2018,1,PEARLS PUB INC.,130705328,3,89080.99,83049.49,6031.5,26448,20416.5,6031.5,1809.47,1507.89,301.58,2010.5
Fall,10,2018,2,"KEEFNERS, INC.",150701722,4,92192.55,86137.52,6055.03,32079,26023.63,6055.37,1816.67,1513.9,302.77,1513.7575
Fall,10,2018,2,"DWAC, INC.",170704157,5,76188.69,70083.03,6105.66,31036,24930.34,6105.66,1831.73,1526.44,305.29,1221.132
Fall,10,2013,2,"Kerby-Springfield, Inc.",120703892,3,82458.9,76337.71,6121.19,30474,24352.77,6121.23,1836.37,1530.31,306.06,2040.396667
Fall,10,2016,2,"Knight'sAction Park, Inc.",130705112,4,59518.81,53385.26,6133.55,23411,17277.45,6133.55,1840.12,1533.43,306.69,1533.3875
Fall,10,2014,2,"CHRISMAC OF ILLINOIS, LLC",120706066,3,48354.31,42199.71,6154.6,19129,12974.12,6154.88,1846.5,1538.75,307.75,2051.533333
Fall,10,2017,2,"MCTAT, INC.",120706843,5,69153.4,62893.35,6260.05,24498,18237.95,6260.05,1878.05,1565.04,313.01,1252.01
Fall,10,2016,2,STANKS INC.,130702114,5,65395.27,59123.11,6272.16,20674,14401.76,6272.24,1881.72,1568.1,313.62,1254.432
Fall,10,2014,3,Crows Mill LLC,120706464,3,78395.67,72064.11,6331.56,25744,19412.5,6331.5,1899.5,1582.92,316.58,2110.52
Fall,10,2013,2,"MCTAT, INC.",120706843,5,63357.73,57019.79,6337.94,20825,14486.81,6338.19,1901.47,1584.56,316.91,1267.588
Fall,10,2017,1,"Prairieland FS, Inc.",171001021,4,82894.21,76498.59,6395.62,23884,17488.35,6395.65,1918.74,1598.95,319.79,1598.905
Fall,10,2017,2,L & O Inc.,120711584,5,82791.38,76365,6426.38,24782,18355.62,6426.38,1927.95,1606.63,321.32,1285.276
Fall,10,2016,1,Dawn Godsil,140700891,4,100382.75,93917.28,6465.47,37160,30694.44,6465.56,1939.7,1616.42,323.28,1616.3675
Fall,10,2015,2,THE KEG INCORPORATED,130701779,4,105852.07,99310.37,6541.7,34482,27940.3,6541.7,1962.56,1635.47,327.09,1635.425
Fall,10,2018,2,L & O Inc.,120711584,5,89478.49,82936.25,6542.24,28958,22415.75,6542.25,1962.73,1635.61,327.12,1308.448
Fall,10,2013,2,Lloyd Staber Jr.,120702130,3,86238.11,79649.21,6588.9,28321,21732.1,6588.9,1976.69,1647.24,329.45,2196.3
Fall,10,2015,3,"Delaney's 3rd Street Grub & Pub, Inc.",140700607,3,77008.02,70410.74,6597.28,25109,18511.57,6597.43,1979.25,1649.37,329.88,2199.093333
Fall,10,2018,2,Cafe Andiamo LLC,130702828,4,100069.43,93459.5,6609.93,40968,34358.07,6609.93,1982.97,1652.47,330.5,1652.4825
Fall,10,2018,2,"Frankies Brewhaus, Inc.",160700434,5,86900.29,80270.24,6630.05,25446,18815.95,6630.05,1989.05,1657.54,331.51,1326.01
Fall,10,2013,2,"Stella Blue, LLC",120706971,3,56253.24,49574.45,6678.79,15650,8971.21,6678.79,2003.63,1669.69,333.94,2226.263333
Fall,10,2015,2,"FULGENZI's PIZZA & PASTA, INC.",120710239,5,74159.26,67458.13,6701.13,26015,19313.87,6701.13,2010.36,1675.3,335.06,1340.226
Fall,10,2016,2,"RKR Clubs, LLC",120704798,4,89685.18,82927.48,6757.7,27875,21117.42,6757.58,2027.26,1689.39,337.87,1689.425
Fall,10,2013,2,"The Office Sports Bar & Grill, Inc.",120705591,4,76712.92,69952.83,6760.09,21558,14797.91,6760.09,2028.02,1690.02,338,1690.0225
Fall,10,2015,1,"Auburn Oasis Bar & Restaurant, Inc.",130704746,3,50851.17,43980.63,6870.54,15605,8734.29,6870.71,2061.25,1717.71,343.54,2290.18
Fall,10,2015,2,"Bella Restaurant Holdings, LLC",150700963,5,64627.74,57755.23,6872.51,22566,15694.11,6871.89,2061.61,1718.01,343.6,1374.502
Fall,10,2016,3,"Guitars and Cadillacs Saloon, Inc.",120702108,5,58315.63,51427.93,6887.7,21528,14640.35,6887.65,2066.33,1721.94,344.39,1377.54
Fall,10,2018,2,"Springfield Char House, Inc.",150703869,5,58841.98,51943.98,6898,18455,11556.73,6898.27,2069.58,1724.65,344.93,1379.6
Fall,10,2016,2,Max Inc. of Illinois,140701171,5,116383.78,109479.61,6904.17,47733,40828.83,6904.17,2071.33,1726.11,345.22,1380.834
Fall,10,2018,2,Lloyd Staber Jr.,120702130,4,90922.27,83962.8,6959.47,35057,28097.53,6959.47,2087.8,1739.83,347.97,1739.8675
Fall,10,2017,2,"Cozs Pizza, Inc.",160701026,5,95992.56,89030.53,6962.03,32487,25524.97,6962.03,2088.65,1740.54,348.11,1392.406
Fall,10,2014,2,"BRICKHOUSE DOWNTOWN, INC.",130701420,5,88129.25,81089.79,7039.46,28573,21533.54,7039.46,2111.85,1759.87,351.98,1407.892
Fall,10,2014,3,BUCKHART TAVERN INC.,130702235,3,73775.25,66733.75,7041.5,22887,15845.5,7041.5,2112.5,1760.42,352.08,2347.166667
Fall,10,2017,2,"FULGENZIS PIZZA & PASTA, INC.",120710239,5,57683.17,50604.66,7078.51,21080,14001.49,7078.51,2123.62,1769.68,353.94,1415.702
Fall,10,2015,2,Cafe Andiamo LLC,130702828,4,87777.39,80670.74,7106.65,31054,23947.35,7106.65,2132.04,1776.7,355.34,1776.6625
Fall,10,2014,2,Max Inc. of Illinois,140701171,5,97403.94,90292.7,7111.24,27989,20877.63,7111.37,2133.44,1777.87,355.57,1422.248
Fall,10,2017,2,LAKE PRESS CLUB,120705751,5,88223.17,81111.3,7111.87,31189,24077.13,7111.87,2133.66,1778.05,355.61,1422.374
Fall,10,2017,2,TCA Food Service LLC,150704450,5,119819.81,112695.2,7124.61,37737,30612.39,7124.61,2137.44,1781.2,356.24,1424.922
Fall,10,2015,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,71700.85,64517.37,7183.48,24799,17615.41,7183.59,2155.09,1795.91,359.18,1795.87
Fall,10,2017,3,The Stadium Sports Bar Inc.,120710854,5,113600.67,106407.13,7193.54,39532,32338.46,7193.54,2158.13,1798.44,359.69,1438.708
Fall,10,2016,3,"Paula's Landing, LLC ",120708028,5,112973.54,105778.05,7195.49,39768,32572.52,7195.48,2158.71,1798.92,359.79,1439.098
Fall,10,2015,2,STANKS INC.,130702114,5,83095.25,75892.2,7203.05,24099,16895.96,7203.04,2160.99,1800.82,360.17,1440.61
Fall,10,2018,2,"AMF Bowling Centers, Inc.",120707827,5,86846.18,79620.43,7225.75,33047,25821.25,7225.75,2167.81,1806.51,361.3,1445.15
Fall,10,2018,2,"Lous, Inc.",150701450,3,81431.62,74114.32,7317.3,23844,16526.7,7317.3,2195.25,1829.37,365.88,2439.1
Fall,10,2016,2,"EVANS RECREATION, LLC",140704357,5,93232.21,85912.5,7319.71,30836,23516.29,7319.71,2196,1830,366,1463.942
Fall,10,2013,2,Joseph O. Jannazzo,120708998,4,95011.14,87680.68,7330.46,31702,24371.54,7330.46,2199.15,1832.63,366.52,1832.615
Fall,10,2016,3,LAKE PRESS CLUB,120705751,5,68714.39,61382.82,7331.57,21476,14144.43,7331.57,2199.52,1832.93,366.59,1466.314
Fall,10,2017,2,"Lous, Inc.",150701450,3,105115.96,97731.34,7384.62,34294,26909.38,7384.62,2215.4,1846.17,369.23,2461.54
Fall,10,2017,2,KeRong Chen,150703093,5,79772.28,72288.92,7483.36,29170,21671.03,7498.97,2249.75,1874.79,374.96,1496.672
Fall,10,2016,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,79714.01,72220.3,7493.71,31703,24209.22,7493.78,2248.14,1873.45,374.69,1873.4275
Fall,10,2017,2,"AMF Bowling Centers, Inc.",120707827,5,100924.91,93393.45,7531.46,33870,26338.54,7531.46,2259.45,1882.87,376.58,1506.292
Fall,10,2016,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,64640.52,57104.51,7536.01,20943,13407,7536,2260.82,1884.02,376.8,1884.0025
Fall,10,2016,2,"Spammy's, Inc.",120706742,5,85282.72,77727.89,7554.83,27630,20075.17,7554.83,2266.53,1888.78,377.75,1510.966
Fall,10,2017,1,"Tookays, Inc.",130705134,4,75665.77,68100.66,7565.11,23939,16373.89,7565.11,2269.59,1891.32,378.27,1891.2775
Fall,10,2016,2,KeRong Chen,150703093,5,90889.31,83298.7,7590.61,30817,23226.39,7590.61,2277.25,1897.71,379.54,1518.122
Fall,10,2015,2,Y & J Enterprises Inc.,140701363,3,77397.21,69801.21,7596,27209,19613,7596,2278.82,1899.01,379.81,2532
Fall,10,2014,2,"RKR Clubs, LLC",120704798,3,67410.39,59792.64,7617.75,19566,11943.25,7622.75,2286.86,1905.72,381.14,2539.25
Fall,10,2013,3,"Guitars and Cadillacs Saloon, Inc.",120702108,5,102158.68,94510.4,7648.28,31360,23711.72,7648.28,2294.49,1912.07,382.42,1529.656
Fall,10,2017,2,"DSB2, INC.",150704086,5,73525.57,65866.63,7658.94,24667,17008.06,7658.94,2297.7,1914.75,382.95,1531.788
Fall,10,2015,1,Dawn Godsil,140700891,4,122688.87,115019.11,7669.76,40405,32735.24,7669.76,2300.96,1917.46,383.5,1917.44
Fall,10,2014,3,LAKE PRESS CLUB,120705751,4,88260.84,80556.51,7704.33,26824,19119.67,7704.33,2311.28,1926.07,385.21,1926.0825
Fall,10,2017,3,Crows Mill LLC,120706464,5,135729.01,128023.72,7705.29,52726,45020.56,7705.44,2311.64,1926.37,385.27,1541.058
Fall,10,2016,2,RSP Entertainment Corp.,120706846,3,108203.91,100465.32,7738.59,31311,23572.41,7738.59,2321.59,1934.66,386.93,2579.53
Fall,10,2017,3,"Paula's Landing, LLC ",120708028,5,91462.03,83681.61,7780.42,30822,23041.58,7780.42,2334.18,1945.15,389.03,1556.084
Fall,10,2015,3,BSJ Incorporated,120711751,5,164726.74,156929.27,7797.47,55115,47317.54,7797.46,2339.23,1949.36,389.87,1559.494
Fall,10,2015,3,LAKE PRESS CLUB,120705751,5,137921.06,130120.23,7800.83,48690,40889.07,7800.93,2340.24,1950.2,390.04,1560.166
Fall,10,2015,2,"RKR Clubs, LLC",120704798,3,63612.32,55801.96,7810.36,20771,12960.55,7810.45,2343.19,1952.66,390.53,2603.453333
Fall,10,2014,3,"Delaney's 3rd Street Grub & Pub, Inc.",140700607,3,94479.97,86666.68,7813.29,24683,16869.64,7813.36,2344.04,1953.37,390.67,2604.43
Fall,10,2016,3,"Northern Lights Lounge, LLC",120705111,4,75168.47,67333.27,7835.2,23405,15569.73,7835.27,2350.61,1958.84,391.77,1958.8
Fall,10,2017,2,"Knights Action Park, Inc.",130705112,4,53705,45869.78,7835.22,20516,12680.93,7835.07,2350.59,1958.82,391.77,1958.805
Fall,10,2013,2,DIRTY SOUTH INC.,120709093,5,73149.3,65246.29,7903.01,25059,17155.98,7903.02,2370.91,1975.76,395.15,1580.602
Fall,10,2014,3,BSJ Incorporated,120711751,5,89164.79,81250.38,7914.41,25208,17293.59,7914.41,2374.38,1978.65,395.73,1582.882
Fall,10,2015,2,"BRICKHOUSE DOWNTOWN, INC.",130701420,5,75029.54,67064.04,7965.5,28386,20420.5,7965.5,2389.7,1991.42,398.28,1593.1
Fall,10,2017,2,Lloyd Staber Jr.,120702130,4,88108.79,80114.98,7993.81,32275,24281.19,7993.81,2398.19,1998.5,399.69,1998.4525
Fall,10,2014,2,"DEW CHILLI PARLORS OF AMERICA, LLC",140701342,4,98517.38,90497.73,8019.65,26829,18809.35,8019.65,2405.88,2004.9,400.98,2004.9125
Fall,10,2017,1,PEARLS PUB INC.,130705328,3,80704.57,72664.3,8040.27,26027,17986.73,8040.27,2412.13,2010.11,402.02,2680.09
Fall,10,2016,2,Lloyd Staber Jr.,120702130,4,121169.9,113111.3,8058.6,41754,33694.9,8059.1,2417.79,2014.83,402.96,2014.65
Fall,10,2013,2,Capitol Holdings LTD.,120708868,5,119530.21,111469.69,8060.52,37203,29142.58,8060.42,2418.13,2015.11,403.02,1612.104
Fall,10,2015,3,"Guitars and Cadillacs Saloon, Inc.",120702108,4,80321.35,72215.76,8105.59,31383,23277.31,8105.69,2431.75,2026.46,405.29,2026.3975
Fall,10,2018,2,"Cozs Pizza, Inc.",160701026,5,97118.69,88988.11,8130.58,33995,25864.32,8130.68,2439.24,2032.7,406.54,1626.116
Fall,10,2015,3,Aqua Sports Club ,120704622,3,77921.37,69637.54,8283.83,27023,18739.17,8283.83,2485.23,2071.03,414.2,2761.276667
Fall,10,2015,2,Max Inc. of Illinois,140701171,5,132729.47,124401.41,8328.06,51333,43004.86,8328.14,2498.49,2082.08,416.41,1665.612
Fall,10,2015,2,"Spammy's, Inc.",120706742,5,94850.28,86502.51,8347.77,27980,19632.24,8347.76,2504.36,2086.96,417.4,1669.554
Fall,10,2016,3,LAKE SPRINGFIELD TAVERN INC.,130702247,4,76881.41,68521.88,8359.53,25058,16698.17,8359.83,2508,2090,418,2089.8825
Fall,10,2014,2,Dudes Saloon LLC,140700192,4,117736.98,109357.01,8379.97,29338,20958,8380,2514.06,2095.05,419.01,2094.9925
Fall,10,2018,3,BUCKHART TAVERN INC.,130702235,3,70520.73,62126.7,8394.03,21129,12734.62,8394.38,2518.35,2098.63,419.72,2798.01
Fall,10,2013,3,"Mama Lee's Sandbar, Inc",120707734,4,83079.33,74646.08,8433.25,24733,16299.75,8433.25,2529.99,2108.33,421.66,2108.3125
Fall,10,2014,2,"E.A. Dennis, Inc",120708331,4,109816.13,101364.84,8451.29,28629,20177.71,8451.29,2535.44,2112.86,422.58,2112.8225
Fall,10,2015,1,Donnita Inc.,140703761,3,122377.1,113880.84,8496.26,32845,24348.74,8496.26,2548.88,2124.06,424.82,2832.086667
Fall,10,2018,2,"The Other Wright, Inc.",120702100,5,122472.03,113966.73,8505.3,39494,30988.71,8505.29,2551.6,2126.33,425.27,1701.06
Fall,10,2017,2,James Davison,170700300,4,109443.15,100864.64,8578.51,32584,24005.49,8578.51,2573.58,2144.65,428.93,2144.6275
Fall,10,2014,2,Lloyd Staber Jr.,120702130,3,107207.81,98600.69,8607.12,32417,23809.88,8607.12,2582.15,2151.79,430.36,2869.04
Fall,10,2018,3,"C & L PARTNERS, INC.",160703721,5,120202.6,111568.84,8633.76,42244,33610.24,8633.76,2590.16,2158.47,431.69,1726.752
Fall,10,2014,2,"J & J OPERATIONS, LLC",130700881,3,76399.03,67758.61,8640.42,33309,24668.58,8640.42,2592.16,2160.13,432.03,2880.14
Fall,10,2018,3,"Blue Grouch, Inc.",120706580,5,138245.95,129561.57,8684.38,47308,38623.35,8684.65,2605.49,2171.24,434.25,1736.876
Fall,10,2017,2,Cafe Andiamo LLC,130702828,4,105282.79,96571.27,8711.52,35656,26944.48,8711.52,2613.47,2177.89,435.58,2177.88
Fall,10,2015,1,PEARLS PUB INC.,130705328,3,72405.4,63675.71,8729.69,22567,13837.31,8729.69,2618.93,2182.44,436.49,2909.896667
Fall,10,2018,2,"DL KELLEYS PROPERTIES, LLC",180702584,5,93193.49,84445.24,8748.25,32465,23716.55,8748.45,2624.59,2187.16,437.43,1749.65
Fall,10,2017,2,"Springfield Char House, Inc.",150703869,5,106753.14,97950.96,8802.18,33122,24319.82,8802.18,2640.68,2200.56,440.12,1760.436
Fall,10,2018,1,"Prairieland FS, Inc.",171001021,4,95605.71,86702.1,8903.61,29706,20802.39,8903.61,2671.14,2225.95,445.19,2225.9025
Fall,10,2018,3,LAKE SPRINGFIELD TAVERN INC.,130702247,4,86405.13,77490.77,8914.36,27911,18996.64,8914.36,2674.37,2228.65,445.72,2228.59
Fall,10,2016,1,"Tookays, Inc.",130705134,4,101598.77,92631.39,8967.38,39872,30904.6,8967.4,2690.25,2241.88,448.37,2241.845
Fall,10,2015,2,PAM's JAILHOUSE INC.,130700211,3,107064.78,98047.04,9017.74,32442,23424.11,9017.89,2705.38,2254.48,450.9,3005.913333
Fall,10,2015,3,"Paula's Landing, LLC ",120708028,4,81527.74,72455.79,9071.95,26817,17745.05,9071.95,2721.65,2268.04,453.61,2267.9875
Fall,10,2014,1,"Tookays, Inc.",130705134,3,93831.6,84695.89,9135.71,27267,18131.39,9135.61,2740.7,2283.91,456.79,3045.236667
Fall,10,2016,3,"LONG BRIDGE GOLF COURSE, INC.",130705875,3,91454.01,82316.24,9137.77,25527,16389.23,9137.77,2741.37,2284.48,456.89,3045.923333
Fall,10,2014,2,Joe's Italian Resturant Inc.,140700168,3,106558.8,97383.04,9175.76,52140,42964.24,9175.76,2752.77,2293.97,458.8,3058.586667
Fall,10,2014,2,"Northend Holdings, Inc",120700341,4,123930.34,114750.77,9179.57,33474,24294.43,9179.57,2753.88,2294.9,458.98,2294.8925
Fall,10,2014,2,PAM's JAILHOUSE INC.,130700211,3,116837.9,107588.36,9249.54,43501,34251.39,9249.61,2774.94,2312.45,462.49,3083.18
Fall,10,2014,3,"Guitars and Cadillacs Saloon, Inc.",120702108,4,100837.59,91559.02,9278.57,32176,22897.43,9278.57,2783.66,2319.71,463.95,2319.6425
Fall,10,2014,3,"Northern Lights Lounge, LLC",120705111,5,100926.89,91575.48,9351.41,29391,20039.59,9351.41,2805.48,2337.9,467.58,1870.282
Fall,10,2015,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,130926.21,121551.36,9374.85,39794,30419.15,9374.85,2812.56,2343.8,468.76,1874.97
Fall,10,2016,2,Cafe Andiamo LLC,130702828,4,110675.72,101295.22,9380.5,37802,28421.5,9380.5,2814.24,2345.21,469.03,2345.125
Fall,10,2013,2,KANA3 INC,120710600,3,112221.45,102813.29,9408.16,32256,22847.84,9408.16,2822.46,2352.05,470.41,3136.053333
Fall,10,2014,2,"WINGS OVER LINCOLN LAND, INC.",130701889,5,113733.8,104308.8,9425,35036,25611.02,9424.98,2827.5,2356.25,471.25,1885
Fall,10,2014,2,WAL-PAR CORPORATION,130700384,3,80535.27,71060.85,9474.42,24179,14704.58,9474.42,2842.35,2368.63,473.72,3158.14
Fall,10,2015,2,"Northend Holdings, Inc",120700341,4,110560.75,101081.16,9479.59,35363,25883.56,9479.44,2843.9,2369.91,473.99,2369.8975
Fall,10,2017,2,Max Inc. of Illinois,140701171,5,132690.48,123189.27,9501.21,49270,39768.79,9501.21,2850.4,2375.33,475.07,1900.242
Fall,10,2014,2,"FULGENZI's PIZZA & PASTA, INC.",120710239,4,85987.4,76462.17,9525.23,30096,20570.77,9525.23,2857.61,2381.34,476.27,2381.3075
Fall,10,2017,2,"411 EAST, INCORPORATED",160702790,4,185284.34,175732.57,9551.77,41718,32166.18,9551.82,2865.55,2387.96,477.59,2387.9425
Fall,10,2014,2,L & O Inc.,120711584,5,114436.14,104873.72,9562.42,32716,23153.58,9562.42,2868.72,2390.6,478.12,1912.484
Fall,10,2015,2,"MELODY TIMES, INC.",150702470,5,143980.4,134332.29,9648.11,48492,38843.79,9648.21,2894.5,2412.08,482.42,1929.622
Fall,10,2016,2,Joe'sItalian Resturant Inc.,140700168,4,108268.71,98604.45,9664.26,41865,32200.74,9664.26,2899.29,2416.08,483.21,2416.065
Fall,10,2017,3,"Northern Lights Lounge, LLC",120705111,4,103066.26,93401.86,9664.4,33829,24164.6,9664.4,2899.4,2416.16,483.24,2416.1
Fall,10,2016,2,"Lou's, Inc.",150701450,3,97116.83,87433.23,9683.6,28148,18464.4,9683.6,2905.15,2420.96,484.19,3227.866667
Fall,10,2013,2,"RKR Clubs, LLC",120704798,4,101475.89,91768.29,9707.6,28757,19049.42,9707.58,2912.27,2426.9,485.37,2426.9
Fall,10,2017,2,RSP Entertainment Corp.,120706846,3,129973.27,120174.84,9798.43,41000,31201.57,9798.43,2939.57,2449.64,489.93,3266.143333
Fall,10,2017,3,Cheers Lounge Inc.,120709222,5,145103.35,135281.5,9821.85,46030,36208.35,9821.65,2946.51,2455.43,491.08,1964.37
Fall,10,2015,3,"Mama Lee's Sandbar, Inc",120707734,3,132182.29,122354.54,9827.75,37508,27680.25,9827.75,2948.38,2456.98,491.4,3275.916667
Fall,10,2015,2,"COFFEY RESTAURANTS, INC.",150701571,5,86992.61,77136.22,9856.39,28318,18461.66,9856.34,2957.02,2464.19,492.83,1971.278
Fall,10,2017,3,"Sporton, Incorporated",140703570,4,138872.99,129013.94,9859.05,43473,33613.65,9859.35,2957.79,2464.82,492.97,2464.7625
Fall,10,2018,2,Max Inc. of Illinois,140701171,5,133064.42,123166.8,9897.62,55070,45172.38,9897.62,2969.31,2474.43,494.88,1979.524
Fall,10,2015,2,Frank Westwood,140701112,5,123067.94,113114.29,9953.65,39815,29860.97,9954.03,2986.28,2488.57,497.71,1990.73
Fall,10,2018,1,"Tookays, Inc.",130705134,4,114600.01,104631.41,9968.6,40139,30170.4,9968.6,2990.64,2492.2,498.44,2492.15
Fall,10,2017,2,BIG SHOTS S&M INCORPORATED,160703254,5,98265.47,88261.18,10004.29,33448,23443.62,10004.38,3001.39,2501.16,500.23,2000.858
Fall,10,2016,2,"ALAMO FOODS, INC.",120708006,5,195975.09,185943.68,10031.41,62487,52455.59,10031.41,3009.43,2507.86,501.57,2006.282
Fall,10,2015,2,"JCJ Beverages, Inc.",130704160,3,100041.52,89947.84,10093.68,30773,20679.32,10093.68,3028.12,2523.44,504.68,3364.56
Fall,10,2018,2,"IBPO Elks of the World, Capital City Lodge #1160",120802101,4,113715.21,103568.23,10146.98,39844,29697.02,10146.98,3044.16,2536.8,507.36,2536.745
Fall,10,2016,2,"COFFEY RESTAURANTS, INC.",150701571,5,98157.81,88007.97,10149.84,34939,24788.93,10150.07,3045.13,2537.61,507.52,2029.968
Fall,10,2018,2,"ANCHOR BOAT CLUB OF SPRINGFIELD, ILL.",120710859,4,101331.56,91177.11,10154.45,28885,18730.48,10154.52,3046.39,2538.66,507.73,2538.6125
Fall,10,2015,3,Cheers Lounge Inc.,120709222,5,122304.65,112098.81,10205.84,39883,29677.76,10205.24,3061.61,2551.35,510.26,2041.168
Fall,10,2018,2,PAMS JAILHOUSE INC.,130700211,4,132375.43,122166.62,10208.81,44574,34365.36,10208.64,3062.66,2552.21,510.45,2552.2025
Fall,10,2015,2,"Illinois Tap, Inc.",120702086,5,108851.21,98574.51,10276.7,38590,28313.3,10276.7,3083.03,2569.2,513.83,2055.34
Fall,10,2015,2,"AMF Bowling Centers, Inc.",120707827,5,138068.15,127775.68,10292.47,48628,38335.7,10292.3,3087.74,2573.11,514.63,2058.494
Fall,10,2017,2,Colonel Otis B. Duncan American Legion Post 809,120905895,5,229338.93,219042.89,10296.04,83424,73127.96,10296.04,3088.85,2574.04,514.81,2059.208
Fall,10,2015,3,LAKE SPRINGFIELD TAVERN INC.,130702247,4,94626.46,84198.09,10428.37,31862,21433.73,10428.27,3128.47,2607.06,521.41,2607.0925
Fall,10,2017,2,KANA3 INC,120710600,5,137527.16,127091.43,10435.73,47922,37486.06,10435.94,3130.79,2608.99,521.8,2087.146
